,Subsistema,Data,ENA_Bruta[MWmed],ENA_Bruta[%MLT],ENA_Armazenavel[MWmed],ENA_Armazenavel[%MLT],EAR_max,EAR[MWmes],EAR[%max],Carga_Diaria[MWmed],CMO_semanal[R$/MWh],CMO_leve[R$/MWh],CMO_media[R$/MWh],CMO_pesada[R$/MWh],Diferenca_CMO [R$/MWh],Razao_CMO
29632,Sudeste,2003-01-19,55716.0,112.43000031,52786.0,106.51999664,177487.0,87209.0,49.13999939,22415.29624791,,,,,,
29633,Sul,2003-01-19,4645.0,87.27999878,4520.0,84.93000031,15375.0,14110.0,91.76999664,5787.65291875,,,,,,
29634,Nordeste,2003-01-19,12573.0,94.70999908,12573.0,94.70999908,49967.0,12443.0,24.89999962,5731.12875,,,,,,
29635,Norte,2003-01-19,4751.0,57.24000168,4751.0,57.24000168,12311.0,2955.0,24.0,2313.3375,,,,,,
29636,Sudeste,2003-01-18,53378.0,107.70999908,49628.0,100.13999939,177487.0,86031.0,48.47000122,24810.54208125,,,,,,
29637,Sul,2003-01-18,4923.0,92.5,4778.0,89.76999664,15375.0,14132.0,91.91000366,6837.76541875,,,,,,
29638,Nordeste,2003-01-18,11949.0,90.01000214,11949.0,90.01000214,49967.0,12214.0,24.44000053,6173.6425,,,,,,
29639,Norte,2003-01-18,4776.0,57.54999924,4776.0,57.54999924,12311.0,2889.0,23.46999931,2554.6375,,,,,,
29640,Nordeste,2003-01-17,11102.0,83.62999725,11102.0,83.62999725,49967.0,11852.0,23.71999931,6572.03541667,,,,,,
29641,Norte,2003-01-17,4939.0,59.50999832,4939.0,59.50999832,12311.0,2839.0,23.05999947,2638.32916667,,,,,,
29642,Sul,2003-01-17,5108.0,95.98000336,4948.0,92.97000122,15375.0,14185.0,92.26000214,7801.9487531,,,,,,
29643,Sudeste,2003-01-17,52162.0,105.26000214,47969.0,96.80000305,177487.0,84706.0,47.72999954,27070.96041356,,,,,,
29644,Sudeste,2003-01-16,50587.0,102.08000183,46679.0,94.19000244,177487.0,83592.0,47.09999847,26865.62291646,,,,,,
29645,Sul,2003-01-16,5121.0,96.22000122,4965.0,93.29000092,15375.0,14268.0,92.80000305,7734.92833354,,,,,,
29646,Nordeste,2003-01-16,10585.0,79.73000336,10585.0,79.73000336,49967.0,11592.0,23.20000076,6431.0125,,,,,,
29647,Norte,2003-01-16,4708.0,56.72999954,4708.0,56.72999954,12311.0,2774.0,22.53000069,2673.36666667,,,,,,
29648,Sudeste,2003-01-15,47890.0,96.63999939,45742.0,92.30000305,177487.0,82867.0,46.68999863,26649.85333242,,,,,,
29649,Sul,2003-01-15,5211.0,97.91000366,5044.0,94.76999664,15375.0,14376.0,93.5,7659.21291758,,,,,,
29650,Nordeste,2003-01-15,10205.0,76.87000275,10205.0,76.87000275,49967.0,11447.0,22.90999985,6468.83208333,,,,,,
29651,Norte,2003-01-15,4676.0,56.34000015,4676.0,56.34000015,12311.0,2718.0,22.07999992,2687.42083333,,,,,,
29652,Sudeste,2003-01-14,46177.0,93.18000031,44929.0,90.66000366,177487.0,82290.0,46.36000061,26458.69250056,,,,,,
29653,Sul,2003-01-14,5660.0,106.34999847,5516.0,103.63999939,15375.0,14483.0,94.19999695,7496.89083277,,,,,,
29654,Nordeste,2003-01-14,9843.0,74.13999939,9843.0,74.13999939,49967.0,11379.0,22.77000046,6524.17125,,,,,,
29655,Norte,2003-01-14,4584.0,55.22999954,4584.0,55.22999954,12311.0,2642.0,21.45999908,2671.0375,,,,,,
29656,Nordeste,2003-01-13,9581.0,72.16999817,9581.0,72.16999817,49967.0,11125.0,22.26000023,6365.85791667,,,,,,
29657,Norte,2003-01-13,4658.0,56.11999893,4658.0,56.11999893,12311.0,2617.0,21.26000023,2702.80833333,,,,,,
29658,Sul,2003-01-13,6415.0,120.52999878,6273.0,117.86000061,15375.0,14551.0,94.63999939,7144.95875193,,,,,,
29659,Sudeste,2003-01-13,45922.0,92.66999817,44565.0,89.93000031,177487.0,81570.0,45.95999908,26197.84416473,,,,,,
29660,Sudeste,2003-01-12,45764.0,92.34999847,43568.0,87.91999817,177487.0,80728.0,45.47999954,22590.35250076,,,,,,
29661,Sul,2003-01-12,7109.0,133.57000732,6884.0,129.33999634,15375.0,14625.0,95.12000275,5506.61249924,,,,,,
29662,Nordeste,2003-01-12,9366.0,70.55000305,9366.0,70.55000305,49967.0,10965.0,21.94000053,5679.93416667,,,,,,
29663,Norte,2003-01-12,4664.0,56.20000076,4664.0,56.20000076,12311.0,2548.0,20.70000076,2502.0875,,,,,,
29664,Sudeste,2003-01-11,45921.0,92.66000366,44541.0,89.87999725,177487.0,80070.0,45.11000061,24834.72749852,,,,,,
29665,Sul,2003-01-11,6640.0,124.76000214,6405.0,120.33999634,15375.0,14574.0,94.79000092,6413.23458481,,,,,,
29666,Nordeste,2003-01-11,9013.0,67.88999939,9013.0,67.88999939,49967.0,10767.0,21.54999924,6151.05833333,,,,,,
29667,Norte,2003-01-11,5128.0,61.79000092,5128.0,61.79000092,12311.0,2500.0,20.30999947,2639.65,,,,,,
29668,Sudeste,2003-01-10,46234.0,93.30000305,44568.0,89.93000031,177487.0,79415.0,44.74000168,28136.15499613,,,,,,
29669,Sul,2003-01-10,5923.0,111.29000092,5739.0,107.83000183,15375.0,14558.0,94.68000031,7549.9008372,,,,,,
29670,Nordeste,2003-01-10,8841.0,66.59999847,8841.0,66.59999847,49967.0,10586.0,21.19000053,6481.08125,,,,,,
29671,Norte,2003-01-10,5235.0,63.08000183,5235.0,63.08000183,12311.0,2445.0,19.86000061,2719.70416667,,,,,,
29672,Sul,2003-01-09,5680.0,106.72000122,5528.0,103.87000275,15375.0,14615.0,95.05999756,7723.90833537,,,,,,
29673,Nordeste,2003-01-09,8690.0,65.45999908,8690.0,65.45999908,49967.0,10418.0,20.85000038,6537.29833333,,,,,,
29674,Norte,2003-01-09,5463.0,65.81999969,5463.0,65.81999969,12311.0,2388.0,19.39999962,2716.82083333,,,,,,
29675,Sudeste,2003-01-09,46969.0,94.77999878,45478.0,91.76999664,177487.0,79103.0,44.56999969,27230.79041463,,,,,,
29676,Sudeste,2003-01-08,46234.0,93.30000305,44468.0,89.73000336,177487.0,78485.0,44.22000122,26540.31791997,,,,,,
29677,Sul,2003-01-08,5998.0,112.69999695,5837.0,109.66999817,15375.0,14729.0,95.80000305,7466.80208003,,,,,,
29678,Nordeste,2003-01-08,8566.0,64.52999878,8566.0,64.52999878,49967.0,10363.0,20.73999977,6554.58666667,,,,,,
29679,Norte,2003-01-08,5469.0,65.90000153,5469.0,65.90000153,12311.0,2319.0,18.84000015,2703.23333333,,,,,,
29680,Sudeste,2003-01-07,44176.0,89.13999939,43032.0,86.83000183,177487.0,77687.0,43.77000046,26339.08957962,,,,,,
29681,Sul,2003-01-07,6591.0,123.83999634,6399.0,120.23000336,15375.0,14810.0,96.31999969,7389.25250371,,,,,,
29682,Nordeste,2003-01-07,8602.0,64.80000305,8602.0,64.80000305,49967.0,10194.0,20.39999962,6445.45875,,,,,,
29683,Norte,2003-01-07,5447.0,65.62999725,5447.0,65.62999725,12311.0,2248.0,18.26000023,2724.025,,,,,,
29684,Norte,2003-01-06,5139.0,61.91999817,5139.0,61.91999817,12311.0,2167.0,17.60000038,2690.54166667,,,,,,
29685,Sudeste,2003-01-06,42233.0,85.22000122,41104.0,82.94000244,177487.0,76824.0,43.27999878,26189.95458155,,,,,,
29686,Sul,2003-01-06,7260.0,136.41000366,7111.0,133.61000061,15375.0,14889.0,96.83999634,7111.77708511,,,,,,
29687,Nordeste,2003-01-06,8624.0,64.95999908,8624.0,64.95999908,49967.0,10042.0,20.10000038,6186.93833333,,,,,,
29688,Sul,2003-01-05,7501.0,140.94000244,7344.0,137.99000549,15375.0,14936.0,97.13999939,5526.51541723,,,,,,
29689,Nordeste,2003-01-05,8459.0,63.72000122,8459.0,63.72000122,49967.0,9874.0,19.76000023,5511.99375,,,,,,
29690,Norte,2003-01-05,4908.0,59.13999939,4908.0,59.13999939,12311.0,2099.0,17.04999924,2534.96666667,,,,,,
29691,Sudeste,2003-01-05,39761.0,80.23000336,38014.0,76.70999908,177487.0,75857.0,42.74000168,22206.91791611,,,,,,
29692,Sudeste,2003-01-04,36186.0,73.01999664,34761.0,70.13999939,177487.0,75039.0,42.27999878,24021.38291346,,,,,,
29693,Sul,2003-01-04,7255.0,136.32000732,7058.0,132.61000061,15375.0,14870.0,96.70999908,6193.48791987,,,,,,
29694,Nordeste,2003-01-04,8978.0,67.62999725,8978.0,67.62999725,49967.0,9699.0,19.40999985,5905.8975,,,,,,
29695,Norte,2003-01-04,4647.0,55.99000168,4647.0,55.99000168,12311.0,2023.0,16.43000031,2594.47916667,,,,,,
29696,Sudeste,2003-01-03,33301.0,67.19999695,32202.0,64.98000336,177487.0,74428.0,41.93000031,25711.48916545,,,,,,
29697,Sul,2003-01-03,6879.0,129.25,6712.0,126.11000061,15375.0,14873.0,96.73000336,6654.49708455,,,,,,
29698,Nordeste,2003-01-03,8934.0,67.30000305,8934.0,67.30000305,49967.0,9538.0,19.09000015,6134.97666667,,,,,,
29699,Norte,2003-01-03,4363.0,52.56999969,4363.0,52.56999969,12311.0,1967.0,15.97999954,2643.23333333,,,,,,
29700,Sudeste,2003-01-02,31242.0,63.04000092,30441.0,61.43000031,177487.0,74016.0,41.70000076,24918.78708211,,,,,,
29701,Sul,2003-01-02,6835.0,128.41999817,6586.0,123.75,15375.0,14922.0,97.05000305,6481.32625122,,,,,,
29702,Nordeste,2003-01-02,9128.0,68.76000214,9128.0,68.76000214,49967.0,9453.0,18.92000008,5904.21666667,,,,,,
29703,Norte,2003-01-02,4057.0,48.88000107,4057.0,48.88000107,12311.0,1922.0,15.60999966,2615.81666667,,,,,,
29704,Nordeste,2003-01-01,9818.0,73.95999908,9818.0,73.95999908,49967.0,9349.0,18.70999908,5033.28791667,,,,,,
29705,Norte,2003-01-01,3848.0,46.36000061,3848.0,46.36000061,12311.0,1885.0,15.31000042,2494.19166667,,,,,,
29706,Sul,2003-01-01,7090.0,133.22000122,6599.0,123.98999786,15375.0,14985.0,97.45999908,5103.96249924,,,,,,
29707,Sudeste,2003-01-01,30322.0,61.18999863,27469.0,55.43000031,177487.0,73741.0,41.54999924,20412.97125076,,,,,,
29708,Sudeste,2002-12-31,30154.0,82.94000244,28194.0,77.54000092,177487.0,73490.0,41.40999985,22674.63625036,,,,,,
29709,Sul,2002-12-31,7321.0,134.3500061,6189.0,113.56999969,15375.0,14968.0,97.34999847,6086.32958298,,,,,,
29710,Nordeste,2002-12-31,10355.0,111.66999817,10355.0,111.66999817,49967.0,9216.0,18.44000053,5639.70416667,,,,,,
29711,Norte,2002-12-31,3698.0,79.23999786,3698.0,79.23999786,12311.0,1851.0,15.02999973,2595.97916667,,,,,,
29712,Sudeste,2002-12-30,30473.0,83.80999756,29882.0,82.19000244,177487.0,73323.0,41.31000137,24371.16416718,,,,,,
29713,Sul,2002-12-30,7824.0,143.58000183,6752.0,123.90000153,15375.0,14984.0,97.45999908,6558.75416616,,,,,,
29714,Nordeste,2002-12-30,10243.0,110.45999908,10243.0,110.45999908,49967.0,9049.0,18.11000061,5832.67666667,,,,,,
29715,Norte,2002-12-30,3586.0,76.83999634,3586.0,76.83999634,12311.0,1814.0,14.72999954,2620.41666667,,,,,,
29716,Sudeste,2002-12-29,31793.0,87.44000244,30494.0,83.87000275,177487.0,73220.0,41.25,21665.37708013,,,,,,
29717,Sul,2002-12-29,8497.0,155.92999268,5795.0,106.33999634,15375.0,15022.0,97.69999695,5614.45666987,,,,,,
29718,Nordeste,2002-12-29,9916.0,106.93000031,9916.0,106.93000031,49967.0,8976.0,17.95999908,5404.55833333,,,,,,
29719,Norte,2002-12-29,3529.0,75.62000275,3529.0,75.62000275,12311.0,1789.0,14.52999973,2511.2875,,,,,,
29720,Nordeste,2002-12-28,10486.0,113.08000183,10486.0,113.08000183,49967.0,8785.0,17.57999992,5651.75375,,,,,,
29721,Norte,2002-12-28,3480.0,74.56999969,3480.0,74.56999969,12311.0,1763.0,14.31999969,2571.67916667,,,,,,
29722,Sul,2002-12-28,9557.0,175.38000488,6604.0,121.19000244,15375.0,15067.0,98.0,6241.35166804,,,,,,
29723,Sudeste,2002-12-28,33065.0,90.94000244,31527.0,86.70999908,177487.0,73076.0,41.16999817,23234.74416529,,,,,,
29724,Sudeste,2002-12-27,33634.0,92.51000214,33029.0,90.83999634,177487.0,72827.0,41.02999878,24281.41458532,,,,,,
29725,Sul,2002-12-27,11890.0,218.19000244,8828.0,162.0,15375.0,15074.0,98.04000092,6431.12791468,,,,,,
29726,Nordeste,2002-12-27,9640.0,103.95999908,9640.0,103.95999908,49967.0,8537.0,17.09000015,5958.92958333,,,,,,
29727,Norte,2002-12-27,3575.0,76.59999847,3575.0,76.59999847,12311.0,1734.0,14.07999992,2645.12916667,,,,,,
29728,Sudeste,2002-12-26,33677.0,92.62000275,33261.0,91.48000336,177487.0,72505.0,40.84999847,24030.42541723,,,,,,
29729,Sul,2002-12-26,15240.0,279.67001343,9355.0,171.66999817,15375.0,15081.0,98.08999634,6006.94708277,,,,,,
29730,Nordeste,2002-12-26,8398.0,90.55999756,8398.0,90.55999756,49967.0,8482.0,16.97999954,6018.27083333,,,,,,
29731,Norte,2002-12-26,3385.0,72.52999878,3385.0,72.52999878,12311.0,1713.0,13.90999985,2622.8875,,,,,,
29732,Sudeste,2002-12-25,34242.0,94.18000031,32870.0,90.41000366,177487.0,72087.0,40.61999893,20889.90083196,,,,,,
29733,Sul,2002-12-25,17101.0,313.82000732,5544.0,101.73999786,15375.0,15061.0,97.95999908,4465.69125137,,,,,,
29734,Nordeste,2002-12-25,8691.0,93.72000122,8691.0,93.72000122,49967.0,8305.0,16.62000084,5303.0925,,,,,,
29735,Norte,2002-12-25,3299.0,70.69000244,3299.0,70.69000244,12311.0,1691.0,13.73999977,2488.50833333,,,,,,
29736,Sul,2002-12-24,14609.0,268.08999634,11207.0,205.66000366,15375.0,15025.0,97.72000122,5814.2795812,,,,,,
29737,Nordeste,2002-12-24,6597.0,71.13999939,6597.0,71.13999939,49967.0,8159.0,16.32999992,5998.16416667,,,,,,
29738,Norte,2002-12-24,3106.0,66.55000305,3106.0,66.55000305,12311.0,1671.0,13.56999969,2613.84583333,,,,,,
29739,Sudeste,2002-12-24,34902.0,95.98999786,34392.0,94.58999634,177487.0,71735.0,40.41999817,23930.57208547,,,,,,
29740,Sudeste,2002-12-23,35551.0,97.77999878,35243.0,96.93000031,177487.0,71546.0,40.31000137,25497.33749791,,,,,,
29741,Sul,2002-12-23,9615.0,176.44000244,9336.0,171.32000732,15375.0,14802.0,96.26999664,6603.42791875,,,,,,
29742,Nordeste,2002-12-23,5660.0,61.04000092,5660.0,61.04000092,49967.0,8151.0,16.30999947,6264.02541667,,,,,,
29743,Norte,2002-12-23,3033.0,64.98999786,3033.0,64.98999786,12311.0,1658.0,13.47000027,2621.42916667,,,,,,
29744,Sudeste,2002-12-22,36203.0,99.56999969,35952.0,98.87999725,177487.0,71398.0,40.22999954,22996.13541982,,,,,,
29745,Sul,2002-12-22,8185.0,150.19999695,7747.0,142.16000366,15375.0,14788.0,96.18000031,5618.01083018,,,,,,
29746,Nordeste,2002-12-22,5017.0,54.09999847,5017.0,54.09999847,49967.0,8210.0,16.43000031,5731.0525,,,,,,
29747,Norte,2002-12-22,2969.0,63.61999893,2969.0,63.61999893,12311.0,1628.0,13.22000027,2466.15833333,,,,,,
29748,Norte,2002-12-21,3054.0,65.44000244,3054.0,65.44000244,12311.0,1616.0,13.13000011,2521.6625,,,,,,
29749,Sudeste,2002-12-21,37108.0,102.05999756,36573.0,100.58999634,177487.0,71059.0,40.04000092,25332.50583293,,,,,,
29750,Sul,2002-12-21,7886.0,144.71000671,7621.0,139.8500061,15375.0,14765.0,96.02999878,6451.33791707,,,,,,
29751,Nordeste,2002-12-21,4541.0,48.97000122,4541.0,48.97000122,49967.0,8161.0,16.32999992,6108.80666667,,,,,,
29752,Nordeste,2002-12-20,4203.0,45.33000183,4203.0,45.33000183,49967.0,8198.0,16.40999985,6463.49666667,,,,,,
29753,Norte,2002-12-20,2912.0,62.40000153,2912.0,62.40000153,12311.0,1589.0,12.90999985,2607.25,,,,,,
29754,Sul,2002-12-20,7508.0,137.77999878,7153.0,131.25999451,15375.0,14774.0,96.08999634,7352.91499736,,,,,,
29755,Sudeste,2002-12-20,37226.0,102.38999939,36872.0,101.41000366,177487.0,70772.0,39.86999893,27473.91791931,,,,,,
29756,Sudeste,2002-12-19,37998.0,104.51000214,37487.0,103.09999847,177487.0,70505.0,39.72000122,27284.96791499,,,,,,
29757,Sul,2002-12-19,7509.0,137.80000305,7363.0,135.11999512,15375.0,14845.0,96.55000305,7448.00250168,,,,,,
29758,Nordeste,2002-12-19,3916.0,42.22999954,3916.0,42.22999954,49967.0,8170.0,16.35000038,6535.02333333,,,,,,
29759,Norte,2002-12-19,2850.0,61.06999969,2850.0,61.06999969,12311.0,1560.0,12.67000008,2615.71666667,,,,,,
29760,Sudeste,2002-12-18,38120.0,104.83999634,37531.0,103.22000122,177487.0,70177.0,39.54000092,27231.0704159,,,,,,
29761,Sul,2002-12-18,7780.0,142.77000427,7525.0,138.08999634,15375.0,14884.0,96.80000305,7437.28125076,,,,,,
29762,Nordeste,2002-12-18,3631.0,39.15999985,3631.0,39.15999985,49967.0,8268.0,16.54999924,6493.55208333,,,,,,
29763,Norte,2002-12-18,2653.0,56.84999847,2653.0,56.84999847,12311.0,1549.0,12.57999992,2617.0375,,,,,,
29764,Sudeste,2002-12-17,37508.0,103.16000366,36553.0,100.52999878,177487.0,69687.0,39.25999832,27250.00416575,,,,,,
29765,Sul,2002-12-17,8326.0,152.78999329,7648.0,140.3500061,15375.0,14913.0,96.98999786,7662.13583425,,,,,,
29766,Nordeste,2002-12-17,3284.0,35.40999985,3284.0,35.40999985,49967.0,8359.0,16.72999954,6458.95291667,,,,,,
29767,Norte,2002-12-17,2393.0,51.27999878,2393.0,51.27999878,12311.0,1534.0,12.46000004,2636.35,,,,,,
29768,Sul,2002-12-16,8923.0,163.74000549,7071.0,129.75999451,15375.0,14922.0,97.05000305,7372.29041875,,,,,,
29769,Norte,2002-12-16,2140.0,45.86000061,2140.0,45.86000061,12311.0,1524.0,12.38000011,2640.25,,,,,,
29770,Nordeste,2002-12-16,2991.0,32.25,2991.0,32.25,49967.0,8337.0,16.69000053,6290.28791667,,,,,,
29771,Sudeste,2002-12-16,36727.0,101.01000214,35552.0,97.77999878,177487.0,69060.0,38.90999985,26637.99333125,,,,,,
29772,Sudeste,2002-12-15,35595.0,97.90000153,32735.0,90.02999878,177487.0,68443.0,38.56000137,22568.13374598,,,,,,
29773,Sul,2002-12-15,9406.0,172.61000061,6543.0,120.06999969,15375.0,14963.0,97.31999969,5663.81792068,,,,,,
29774,Nordeste,2002-12-15,2881.0,31.06999969,2881.0,31.06999969,49967.0,8330.0,16.67000008,5573.37416667,,,,,,
29775,Norte,2002-12-15,2025.0,43.38999939,2025.0,43.38999939,12311.0,1516.0,12.31000042,2483.70416667,,,,,,
29776,Sudeste,2002-12-14,34298.0,94.33000183,31685.0,87.15000153,177487.0,67867.0,38.24000168,24903.26083476,,,,,,
29777,Sul,2002-12-14,9996.0,183.42999268,5900.0,108.26999664,15375.0,14912.0,96.98999786,6748.96208191,,,,,,
29778,Nordeste,2002-12-14,2816.0,30.37000084,2816.0,30.37000084,49967.0,8339.0,16.69000053,6022.2925,,,,,,
29779,Norte,2002-12-14,1924.0,41.22999954,1924.0,41.22999954,12311.0,1508.0,12.25,2557.92083333,,,,,,
29780,Sudeste,2002-12-13,32321.0,88.90000153,29288.0,80.55000305,177487.0,67472.0,38.02000046,27169.22833023,,,,,,
29781,Sul,2002-12-13,10734.0,196.97999573,5843.0,107.22000122,15375.0,14982.0,97.44000244,7557.5550031,,,,,,
29782,Nordeste,2002-12-13,2841.0,30.63999939,2841.0,30.63999939,49967.0,8237.0,16.48999977,6286.9475,,,,,,
29783,Norte,2002-12-13,1847.0,39.58000183,1847.0,39.58000183,12311.0,1502.0,12.19999981,2617.4125,,,,,,
29784,Nordeste,2002-12-12,3003.0,32.38000107,3003.0,32.38000107,49967.0,8293.0,16.60000038,6252.75958333,,,,,,
29785,Norte,2002-12-12,1890.0,40.5,1890.0,40.5,12311.0,1507.0,12.23999977,2622.84583333,,,,,,
29786,Sul,2002-12-12,11757.0,215.75,8829.0,162.02000427,15375.0,15035.0,97.79000092,7388.71000137,,,,,,
29787,Sudeste,2002-12-12,30762.0,84.61000061,27770.0,76.37999725,177487.0,67206.0,37.86999893,27079.69624863,,,,,,
29788,Sudeste,2002-12-11,28691.0,78.91000366,25911.0,71.26999664,177487.0,66925.0,37.70999908,27085.08291692,,,,,,
29789,Sul,2002-12-11,12283.0,225.3999939,9734.0,178.63000488,15375.0,15029.0,97.75,7198.95208308,,,,,,
29790,Nordeste,2002-12-11,3234.0,34.88000107,3234.0,34.88000107,49967.0,8395.0,16.79999924,6308.54208333,,,,,,
29791,Norte,2002-12-11,1860.0,39.86000061,1860.0,39.86000061,12311.0,1507.0,12.23999977,2638.58333333,,,,,,
29792,Sudeste,2002-12-10,27324.0,75.15000153,24172.0,66.48000336,177487.0,66774.0,37.61999893,26976.79625198,,,,,,
29793,Sul,2002-12-10,12994.0,238.44999695,9631.0,176.74000549,15375.0,14994.0,97.51999664,7252.19666468,,,,,,
29794,Nordeste,2002-12-10,3578.0,38.59000015,3578.0,38.59000015,49967.0,8477.0,16.96999931,6373.2625,,,,,,
29795,Norte,2002-12-10,1817.0,38.93000031,1817.0,38.93000031,12311.0,1511.0,12.27000046,2538.25416667,,,,,,
29796,Norte,2002-12-09,1748.0,37.45999908,1748.0,37.45999908,12311.0,1502.0,12.19999981,2513.38333333,,,,,,
29797,Sudeste,2002-12-09,26538.0,72.98999786,22942.0,63.09999847,177487.0,66637.0,37.54000092,26897.15000153,,,,,,
29798,Sul,2002-12-09,13865.0,254.42999268,6455.0,118.44999695,15375.0,14912.0,96.98999786,7018.60208181,,,,,,
29799,Nordeste,2002-12-09,3975.0,42.86999893,3975.0,42.86999893,49967.0,8513.0,17.04000092,6231.225,,,,,,
29800,Norte,2002-12-08,1712.0,36.68000031,1712.0,36.68000031,12311.0,1495.0,12.14000034,2427.08333333,,,,,,
29801,Nordeste,2002-12-08,4391.0,47.34999847,4391.0,47.34999847,49967.0,8546.0,17.10000038,5663.32375,,,,,,
29802,Sul,2002-12-08,15186.0,278.67001343,5563.0,102.08999634,15375.0,14945.0,97.19999695,5300.12708181,,,,,,
29803,Sudeste,2002-12-08,25341.0,69.69999695,19293.0,53.06000137,177487.0,66542.0,37.49000168,23698.21333486,,,,,,
29804,Sudeste,2002-12-07,24759.0,68.09999847,19331.0,53.16999817,177487.0,66624.0,37.54000092,26647.64166356,,,,,,
29805,Sul,2002-12-07,14551.0,267.01998901,5030.0,92.30000305,15375.0,14957.0,97.27999878,6599.13416977,,,,,,
29806,Nordeste,2002-12-07,4608.0,49.68999863,4608.0,49.68999863,49967.0,8546.0,17.10000038,6191.93541667,,,,,,
29807,Norte,2002-12-07,1561.0,33.45000076,1561.0,33.45000076,12311.0,1502.0,12.19999981,2609.09583333,,,,,,
29808,Sudeste,2002-12-06,24705.0,67.94999695,21370.0,58.77999878,177487.0,66841.0,37.65999985,29207.56833318,,,,,,
29809,Sul,2002-12-06,14842.0,272.35998535,6613.0,121.34999847,15375.0,14956.0,97.26999664,7590.49416682,,,,,,
29810,Nordeste,2002-12-06,4495.0,48.47000122,4495.0,48.47000122,49967.0,8555.0,17.12000084,6511.575,,,,,,
29811,Norte,2002-12-06,1521.0,32.59000015,1521.0,32.59000015,12311.0,1513.0,12.28999996,2695.33333333,,,,,,
29812,Sul,2002-12-05,14102.0,258.77999878,7186.0,131.86999512,15375.0,14967.0,97.33999634,7637.45500158,,,,,,
29813,Norte,2002-12-05,1550.0,33.20999908,1550.0,33.20999908,12311.0,1528.0,12.40999985,2623.89583333,,,,,,
29814,Sudeste,2002-12-05,25240.0,69.41999817,21544.0,59.25,177487.0,67152.0,37.83000183,28802.47124842,,,,,,
29815,Nordeste,2002-12-05,4031.0,43.47000122,4031.0,43.47000122,49967.0,8592.0,17.20000076,6469.9675,,,,,,
29816,Sul,2002-12-04,14017.0,257.22000122,8564.0,157.16000366,15375.0,14976.0,97.40000153,7409.82166799,,,,,,
29817,Nordeste,2002-12-04,3473.0,37.45000076,3473.0,37.45000076,49967.0,8697.0,17.40999985,6542.26708333,,,,,,
29818,Norte,2002-12-04,1621.0,34.72999954,1621.0,34.72999954,12311.0,1536.0,12.47999954,2706.84583333,,,,,,
29819,Sudeste,2002-12-04,26227.0,72.12999725,22824.0,62.77000046,177487.0,67460.0,38.00999832,28540.68291534,,,,,,
29820,Sudeste,2002-12-03,26399.0,72.61000061,23512.0,64.66999817,177487.0,67791.0,38.20000076,28250.57833318,,,,,,
29821,Sul,2002-12-03,15283.0,280.45001221,8340.0,153.05000305,15375.0,14988.0,97.48000336,7252.67750015,,,,,,
29822,Nordeste,2002-12-03,2984.0,32.18000031,2984.0,32.18000031,49967.0,8714.0,17.44000053,6519.08833333,,,,,,
29823,Norte,2002-12-03,1609.0,34.47999954,1609.0,34.47999954,12311.0,1545.0,12.55000019,2666.19583333,,,,,,
29824,Sudeste,2002-12-02,26250.0,72.19999695,24722.0,68.0,177487.0,68026.0,38.33000183,28338.98833344,,,,,,
29825,Sul,2002-12-02,16419.0,301.29998779,6663.0,122.26999664,15375.0,14997.0,97.54000092,6925.90666656,,,,,,
29826,Nordeste,2002-12-02,2792.0,30.11000061,2792.0,30.11000061,49967.0,8805.0,17.62000084,6368.23791667,,,,,,
